Date,Campaign,Campaign_id,Ad_group,channels,Business_Contact,Region,Spend,Sales,Visits,Clicks,Impressions
2024-02-13,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,West,28414.6433,74315.9361,441,453,23.2
2024-08-04,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,19719.1213,102815.8594,413,421,16.8
2024-06-24,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,North,29208.0451,108880.9803,99,101,4.5
2024-09-20,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,65033.0521,100703.0937,2296,2445,82.0
2024-09-25,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,9855.1582,36657.4598,423,427,20.0
2024-07-15,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,33353.151,17537.6809,2156,2227,138.0
2024-04-16,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,97876.1563,77172.999,126,138,4.5
2024-03-12,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,27225.7047,32984.1382,2219,2279,102.0
2024-01-23,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,West,96668.836,17708.6567,1965,2154,72.0
2024-10-15,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,10570.5957,41545.837,1516,1532,81.0
2024-11-17,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,East,79419.1165,67100.5419,125,134,5.0
2024-02-06,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,44029.8434,80813.4312,2246,2344,98.0
2024-06-18,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,19562.2122,24362.4292,2111,2152,80.0
2024-06-02,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,78763.5068,121070.5023,124,133,4.0
2024-06-25,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,North,797.3811,18699.8929,401,401,18.4
2024-05-26,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,West,34779.3067,117064.7812,321,332,13.8
2024-06-15,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,60525.2475,72598.2615,483,512,21.6
2024-04-06,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,23173.9276,16480.8946,319,326,13.8
2024-11-10,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,33320.0862,97359.7196,2122,2192,126.0
2024-09-16,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,South,9236.1911,26622.9455,314,316,15.6
2024-10-08,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,North,85335.9116,26982.0357,378,410,15.9
2024-05-07,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,East,42274.4179,16433.2289,2075,2162,100.0
2024-12-11,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,South,14614.9842,59163.3303,1540,1562,75.0
2024-01-01,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,North,19989.4917,96734.5668,333,339,16.5
2024-04-23,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,23023.7009,87629.6882,451,461,19.6
2024-01-08,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,50380.3428,72843.8807,2373,2492,108.0
2024-10-29,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,West,90531.2952,77042.1892,2512,2739,94.0
2024-02-05,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,North,18473.1178,40897.9461,322,327,16.2
2024-02-20,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,East,45399.3017,5524.2244,1838,1921,81.0
2024-11-26,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,66426.5559,111466.5126,1779,1897,90.0
2024-02-21,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,18461.0375,109172.9291,405,412,20.0
2024-12-16,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,East,15483.8119,99222.3392,444,450,21.6
2024-09-12,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,South,15620.7366,100598.4491,1609,1634,105.0
2024-03-19,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,North,71155.4172,13585.7721,1781,1907,75.0
2024-07-10,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,North,33703.2409,101860.9131,332,343,16.2
2024-08-24,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,North,90265.8657,110888.2463,127,138,5.5
2024-11-25,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,39887.5518,100002.4011,2268,2358,114.0
2024-04-19,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,South,51093.7117,17525.9568,1871,1966,70.5
2024-12-09,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,35872.6559,76827.6284,1641,1699,88.5
2024-03-07,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,West,22832.8267,106227.8069,99,101,3.3
2024-11-08,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,North,78022.9877,126571.0652,1910,2059,72.0
2024-02-06,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,East,64941.3609,100821.9644,459,488,20.8
2024-02-28,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,South,36752.3497,31643.8697,1563,1620,78.0
2024-03-10,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,East,1536.5603,10425.5999,103,103,6.1
2024-04-10,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,East,76390.9722,44970.3834,389,418,17.1
2024-01-30,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,47789.4058,76534.2288,471,493,16.8
2024-12-12,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,7401.224,32892.7349,304,306,16.8
2024-07-05,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,12537.7876,43963.5736,2201,2228,98.0
2024-06-04,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,South,62874.9495,53127.3783,119,126,4.0
2024-07-05,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,54678.6022,42848.5161,2339,2466,108.0
2024-01-19,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,East,24123.779,103492.3067,2211,2264,118.0
2024-08-24,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,South,14073.9407,34319.5442,2119,2148,116.0
2024-11-13,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,88484.9543,143309.7692,2535,2759,126.0
2024-01-10,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,East,13573.2038,22438.5135,107,108,5.0
2024-05-20,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,South,8659.054,91053.8437,305,307,16.5
2024-02-04,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,North,62032.1931,95983.0214,1805,1916,66.0
2024-05-14,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,North,25329.973,75388.2283,2169,2223,106.0
2024-04-06,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,65694.3391,59236.9364,1723,1836,79.5
2024-06-09,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,48960.8938,101671.961,1718,1802,58.5
2024-02-26,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,North,21203.7181,54496.4871,2018,2060,88.0
2024-07-15,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,North,7056.9002,14121.7758,416,418,19.6
2024-07-11,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,South,7158.0222,29128.1565,1556,1567,76.5
2024-07-22,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,58627.4384,23696.3493,451,477,17.2
2024-07-13,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,75848.6983,78622.9195,362,389,13.5
2024-03-22,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,East,68997.0126,88197.407,1794,1917,79.5
2024-09-15,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,West,59326.0182,43644.404,117,123,5.7
2024-08-12,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,South,21171.7224,4476.1053,329,335,10.8
2024-02-10,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,86192.6809,94311.7749,369,400,16.2
2024-09-03,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,East,62921.6908,8268.5988,511,543,15.6
2024-04-29,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,West,69450.4359,130105.1972,2416,2583,94.0
2024-03-19,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,22460.7246,98704.7629,105,107,5.5
2024-08-29,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,26222.9513,94001.3742,105,107,5.5
2024-03-23,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,90764.2011,53526.1154,503,548,22.0
2024-06-10,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,West,47659.7497,92283.9551,443,464,21.6
2024-06-15,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,West,55428.8622,5977.9038,360,379,16.5
2024-01-31,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,11165.4725,9559.9948,422,426,12.8
2024-06-01,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,39517.9408,59286.8707,2272,2361,84.0
2024-03-18,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,88714.8997,84763.6043,419,456,17.4
2024-10-31,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,North,90025.085,111251.2677,370,403,14.1
2024-12-21,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,73042.2537,40740.1617,368,394,14.7
2024-12-05,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,54609.2037,69134.3361,113,119,5.3
2024-08-15,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,93089.1418,9302.6542,130,142,6.5
2024-10-16,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,East,87196.9158,67691.8648,371,403,12.3
2024-09-04,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,84650.4853,95584.0941,2517,2730,104.0
2024-04-24,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,South,88192.5447,142605.1571,1877,2042,78.0
2024-06-18,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,East,45378.5149,94248.9585,332,347,17.7
2024-10-27,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,North,52596.446,125728.1434,449,472,19.6
2024-03-02,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,East,42458.8589,60422.895,1714,1786,67.5
2024-02-13,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,59233.5204,108148.6155,116,122,4.1
2024-09-10,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,North,7062.8127,47927.0394,1522,1532,82.5
2024-09-13,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,North,13746.3614,80836.9479,424,429,19.6
2024-10-28,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,South,19313.212,109054.4331,105,107,6.3
2024-10-28,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,East,67088.3283,96802.3339,114,121,5.8
2024-12-02,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,11069.5304,1613.4738,318,321,12.3
2024-05-01,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,South,54127.8923,23011.6697,2382,2510,120.0
2024-11-28,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,East,84099.4142,39346.6009,483,523,20.0
2024-10-28,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,94756.7009,121191.1833,384,420,13.5
2024-10-18,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,42880.3925,113206.691,2178,2271,100.0
2024-05-12,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,53389.6146,82357.6971,116,122,4.9
2024-02-03,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,East,83169.6505,12593.8475,2481,2687,96.0
2024-10-17,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,93580.6047,73398.8024,129,141,4.8
2024-09-23,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,39047.1563,102692.6674,332,344,16.5
2024-02-07,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,North,35370.7458,42699.0144,118,122,5.6
2024-01-03,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,East,45139.3798,8115.1466,2120,2215,92.0
2024-03-03,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,South,25455.0915,87905.0636,340,348,17.4
2024-11-17,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,85980.4642,94010.7262,2654,2882,98.0
2024-08-25,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,East,31887.953,54204.3162,2217,2287,90.0
2024-01-03,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,45000.7858,104119.9835,1709,1785,70.5
2024-09-25,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,32064.3304,98611.3948,108,111,5.4
2024-01-14,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,11980.2131,74326.4641,107,108,5.5
2024-12-10,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,West,60704.0742,122840.6292,2387,2531,114.0
2024-06-02,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,58802.2927,58811.5394,115,121,4.7
2024-06-02,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,29560.5243,83697.7638,450,463,23.2
2024-04-30,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,South,3236.6771,84429.7076,96,96,5.4
2024-09-30,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,East,93680.9905,93384.5077,378,413,12.6
2024-11-28,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,35619.1692,65214.3444,113,117,5.3
2024-05-04,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,53921.599,92969.1118,449,473,17.6
2024-07-22,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,14460.4982,38082.9066,1997,2025,96.0
2024-03-28,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,South,25191.6904,41329.8645,109,111,5.1
2024-08-15,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,43581.752,118945.44,343,357,15.9
2024-01-29,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,56268.2139,15340.0717,444,468,18.4
2024-08-18,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,85416.0153,120182.3001,1908,2070,82.5
2024-06-03,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,29112.2847,90379.8902,2144,2206,78.0
2024-12-05,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,West,87190.8989,7912.9891,2566,2789,104.0
2024-05-28,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,45898.5429,86531.5588,2270,2374,100.0
2024-10-30,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,43324.4191,11532.3064,419,437,23.2
2024-03-27,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,39701.8456,25323.4003,113,117,4.8
2024-02-08,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,88629.1959,138290.327,124,134,5.7
2024-07-04,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,25176.6141,40845.7315,99,101,5.3
2024-04-01,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,East,85750.6808,8250.3387,123,133,5.4
2024-06-14,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,West,9001.4384,54515.613,2093,2111,124.0
2024-09-17,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,West,95537.2709,30618.6967,1875,2054,88.5
2024-07-22,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,50351.274,53437.8382,2414,2535,94.0
2024-07-05,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,99890.63,15377.8384,2027,2229,96.0
2024-05-22,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,60832.6006,12633.8079,1782,1890,91.5
2024-04-20,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,South,11848.447,53453.4791,101,102,4.2
2024-11-03,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,6183.0795,34694.5711,297,298,15.9
2024-12-27,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,South,19422.5421,17127.5805,418,426,16.8
2024-12-22,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,West,42172.7778,70325.8438,345,359,17.4
2024-01-09,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,North,74744.2458,8672.2927,1762,1893,75.0
2024-07-11,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,North,171.408,75363.1437,296,296,14.1
2024-10-26,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,25808.9431,5903.4124,1590,1631,73.5
2024-03-28,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,North,58798.2382,125568.9929,2472,2617,96.0
2024-04-27,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,West,29858.548,84575.1994,2187,2252,122.0
2024-01-16,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,35758.67,105774.9509,111,114,5.0
2024-01-19,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,30146.2809,50690.7695,425,437,16.8
2024-08-28,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,95322.9736,8715.4178,2587,2833,98.0
2024-06-27,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,East,6676.7344,23789.5943,406,408,26.8
2024-02-23,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,90760.3731,141182.1694,122,133,4.7
2024-04-24,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,East,32391.5936,71956.8837,448,462,18.0
2024-11-21,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,24730.0095,25691.5607,2197,2251,104.0
2024-05-27,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,East,88338.5266,69682.0175,2519,2741,78.0
2024-05-18,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,West,28779.7342,36390.1529,318,327,16.8
2024-10-11,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,98749.6026,73227.7141,379,416,14.4
2024-12-27,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,South,54853.963,106629.3091,366,386,12.0
2024-07-04,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,South,47689.5601,27658.6183,448,469,21.6
2024-02-02,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,97651.0601,59483.9191,2593,2846,102.0
2024-08-02,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,22754.0101,49745.8593,107,109,4.9
2024-06-11,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,East,90906.036,85448.7576,1907,2080,73.5
2024-01-19,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,East,59193.308,10192.8778,2260,2393,102.0
2024-08-08,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,West,75521.2743,28627.2906,361,388,13.2
2024-12-02,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,58245.2263,51446.9494,337,356,15.0
2024-04-02,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,61902.9816,106009.3404,483,512,17.2
2024-02-26,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,15576.6475,20227.0451,314,318,13.2
2024-12-06,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,West,15251.0967,94887.2324,412,418,20.0
2024-09-10,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,39775.9847,40740.9185,119,123,4.6
2024-02-04,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,West,34704.2851,29876.1549,323,334,11.1
2024-09-15,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,71234.8388,55599.4689,502,537,15.6
2024-07-14,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,North,72303.7618,75449.114,366,392,15.6
2024-01-10,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,East,56422.8248,94137.9705,499,527,19.2
2024-08-01,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,40260.7192,57358.0525,2241,2331,126.0
2024-05-29,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,South,67713.2778,109519.4897,479,511,19.2
2024-06-01,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,East,68765.8203,110049.4132,1880,2009,75.0
2024-03-15,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,South,80929.2843,384.6216,121,130,4.7
2024-05-18,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,West,81191.847,111322.659,2519,2723,104.0
2024-02-16,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,South,7049.7596,45893.6988,102,102,4.6
